User handle,Date of tweet,Tweet Data
2point0_Rajini,12-04-2017,#Vivegam area wise business to start in next few days..
business,12-04-2017,The price of oil keeps rising https://bloom.bg/2p6KgNE pic.twitter.com/S7UtPSOyeF
WizardKenya,12-04-2017,#WhyIsODMAfraid because AGPO is creating more millionaires in the youth and women who choose to work hard and look for business
seulgisolomon,12-04-2017,Okay, I'll just say this much. ReVeluv Type 41 S110101 Celebrity Fanclub Service Related Business pic.twitter.com/2pbxdY83Dz
mohamme34848489,12-04-2017,#WhyIsODMAfraid Jubilee making Kenya huge improvement in ease of doing business ranking the country 3rd most improved in the world
GirikonLLC,12-04-2017,Which is The Best #CRM for Small Business? #Salesforce #smallbusiness #SmallBiz
tlatxo,12-04-2017,#DayOfAction I should start a business selling umbrellas at this marches against Zuma. I'd make a killing.
hclnitin,12-04-2017,#socialmedialistening #HClILeaderTalks based on what your business wants to achieve such as For content posting @hootsuite,
procom2017,12-04-2017,Project management, business development, data science and much more at #AlumniTalk #MergingDimensions #VentureDiveProcom17
business,12-04-2017,India is close to signing two defense deals with Israel, sources say https://bloom.bg/2p6uYbu pic.twitter.com/zZAXbWYWrf
hclnitin,12-04-2017,#socialmedialistening #HClILeaderTalks All tools offer features that may or may not be used by business. Our team uses various tools...
REALTALK_TEAM18,12-04-2017,Believe me...Overly publicized stuff are business Trust your gut feel instead...Coz... #MaiChardisREAL
god_winr,12-04-2017,You gotta be careful who you discuss business with/around...b/c a listening ear can turn into a running mouth
RickKing16,12-04-2017,#VirtualReality Projected to Become a $7 Billion Business This Year, Hit $75 Billion by 2021 http://buff.ly/2p2DGHI  #vrpic.twitter.com/1eI98K10lu
hclnitin,12-04-2017,#socialmedialistening #HClILeaderTalks tools to meet business objectives. Suggested tools are @hootsuite @keyholeco @twitonomyapp
business,12-04-2017,A group of investors is pressing Tesla to add 2 board directors who don’t have ties to Musk https://bloom.bg/2p4aMtG pic.twitter.com/Odp951UIrQ
misfitstylinson,12-04-2017,That wasn't a hack But that's none of my goddamn business pic.twitter.com/qrfSvlD6YE
business,12-04-2017,Japan had a plan to deal with Mike Pence on trade, sidestepping Trump, and it worked https://bloom.bg/2p4h50d pic.twitter.com/5LqzaemWwR
RickKing16,12-04-2017,How to Keep Your Business Small (on Purpose) But Make More Money http://buff.ly/2olmwHa pic.twitter.com/WvvyHawDY0
anandviswajit,12-04-2017,Good News for #Ajith's #Vivegam WW all Areas Distribution Business Start Next Week, Heavy Competition #SriGreen #7GFilms #Thenandal
Nn84Naganatha,12-04-2017,#Vivegam area wise business to start in next few days..
virgo700,12-04-2017,#Virgos can get so caught up in their own business/interests that their friends and family may feel neglected.
txt_bts,12-04-2017,Taehyung: *minding his own business* Jungkook: you picking a fight with me punk??
business,12-04-2017,Wal-Mart will discount more than a million online items picked up in stores to take on Amazon https://bloom.bg/2p3YnpJ pic.twitter.com/IybuewWQgV
Pete_Rosenburg,12-04-2017,I found your nose, it was in my business
business,12-04-2017,Musician J. Geils, who sang "Centerfold," dies at age 71 https://bloom.bg/2p49Mpl pic.twitter.com/tkxAEVhfpf
Queen_BrianaD,12-04-2017,At the end of the day I know who keep it , I know who talk down on me & smile in my face, & i know who I can & cant do business with.
bian07172001,12-04-2017,if something happens between you and a person it should stay between you and that person it shouldnt be everybody else's business
MsRoyalVloggerr,12-04-2017,The tweet Harry quote tweeted wasn't even business or music related. It was totally casual and cute. Very personal. That's says everything
ChrisssssyV,12-04-2017,Minding my fuckn business. Ya digg
MzStar6,12-04-2017,I don't keep secretsI keep people out my business
japreece24,12-04-2017,College basketball is a business! People will screw you and not think twice about it.
___DestinyJadai,12-04-2017,Mfs get mad & tell it all That's why I never speak on my business to a mf soul
VMwareIN,12-04-2017,What does #digital workspace mean for your entreprise? Join the conversation at the VMware Business Mobility Summit today #vMobilitysummit
business,12-04-2017,Donald Trump is issuing an order that will call for rethinking of the government structure https://bloom.bg/2p62ui6 pic.twitter.com/QOowTiyDJ0
MrDane1982,12-04-2017,Hillary Clinton warned us about all Trump bad business deals and multiple bankruptcies, he wasted 100M for a failed Russia distraction.
ravenburdick,12-04-2017,my business is literally no one else's.
business,12-04-2017,Brazil may lose as much as $1.5 billion in meat exports this year after a corruption scandal https://bloom.bg/2p3JELo pic.twitter.com/OinqomB9CX
caryssadr,12-04-2017,Barbara, I just met a real life biological Russian woman with a head for business and a bod for sin !!! pic.twitter.com/58UPdtnO1x
business,12-04-2017,Here are the countries where global risk is highest today https://bloom.bg/2p5VTnL pic.twitter.com/8g6hNe2k88
nashatton,12-04-2017,If any of you need any of these things promoted, message me -Soundcloud -Mix tapes -Youtube -Business -Twitter -Instagram -Snapchat
Sunnny_Deee,12-04-2017,Just because I don't constantly tweet about my relationship doesn't mean we ain't good, I just don't like ppl all up in my business
JoeOnDemand,12-04-2017,Wanna see who your real friends are? Start a business.
IoTRecruiting,12-04-2017,Great #Quote #AI #IoT #IoE #IIoT #BigData #BlockChain #Fintech #InternetOfThings #Technology #Business #ArtificialIntelligence #DeepLearningpic.twitter.com/SNC8TCWnmq
YesJulz,12-04-2017,A real friend will value your time, talent & business. They won't take advantage of your kindness.
business,12-04-2017,It's not just United that's been hit by a PR nightmare - here are some of the worst https://bloom.bg/2p5M2hW pic.twitter.com/wu6jlLT8PW
lexxiisweets,12-04-2017,4 ways to survive out here 1. Mind 2. Your 3. Fuckin 4. Business
unbunk,12-04-2017,My life. My choices. My mistakes. My lessons. Not your business.
business,12-04-2017,"We have red eye and black eye flights available": United Airlines faces a PR fiasco https://bloom.bg/2p3ysyv pic.twitter.com/je6LxnFbXq
TommyPickles94,12-04-2017,Cant wait to host cookouts and tell my kids to go back in the room and stay out of grown folk business
aryaahmadi,12-04-2017,Tony giving Devin the business pic.twitter.com/MrdnUs1Dqi
Kayylaflame,12-04-2017,Yall hoes dumb...you think you know what's going on with US. Mind ya business cus he can't stop fwm and thats a fact I can't help it
StopBigMoney,12-04-2017,Small business owner. Fighter for government transparency. Anti-corruption reformer. Jon @Ossoff for Congress! #GA06pic.twitter.com/4kHloFBNfB
rperritt,12-04-2017,United Airlines' offerings: 1) First Class 2) Business Class 3) Economy Class 4) No Class #unitedAIRLINES #boycottunited #Dontflyunited
stunningmish,12-04-2017,Misha sporting a family business beer co hat I love supportive friends pic.twitter.com/qmf8Glw8vn
business,12-04-2017,Amazon considered a takeover of Whole Foods before Jana Partners stepped in, source says https://bloom.bg/2p5EATM pic.twitter.com/PZvMDCFZCH
friesxo,12-04-2017,drink your water, slay these hoes and mind your business. simple.
r_altright,12-04-2017,Americans are going to have to start getting used to the idea that the USA is not the world police and we should mind our own business
business,12-04-2017,Feast your eyes on the most powerful Audi TT RS ever https://bloom.bg/2p3BRgr pic.twitter.com/8qSERVmnD0
nyharlemparis,12-04-2017,Vent to God. he won't tell your business .
simenona,12-04-2017,Fyi: Seth is a FREE guy, who dates is who he dates! None of my business obviously. I'm not interested in any details, leave me out of it.
Taurushoroscop,12-04-2017,#Taurus don't take themselves seriously they take business serious.
Tyonna_Moss,12-04-2017,I keep my business lowkey as hell. Nobody needs to know your moves but you
lindieface,12-04-2017,GUYS. GUYS HE IS WEARING A FAMILY BUSINESS BEER COMPANY BASEBALL CAP. pic.twitter.com/r7o0V8Q99j
jgabsss,12-04-2017,I smoke my weed, I mind my business. And I'm lowkey. I'd like to keep it that way lol
roryt3506,12-04-2017,#UnitedAirlinesMottos Pepsi: we made the worst business decision possible and no one can top it UA: Give me 10 minutes
IoTRecruiting,12-04-2017,Great #Quote #AI #IoT #IoE #IIoT #BigData #BlockChain #Fintech #InternetOfThings #Technology #Business #ArtificialIntelligence #DeepLearningpic.twitter.com/dNWgjj0Rbn
raegannn14,12-04-2017,When you're minding your business and you hear your name coming from someone else's mouth https://twitter.com/thegreatkhalid/status/851950751953821697 …
LisbethC101,12-04-2017,. @united You lost our respect when you lost our luggage. You lost our BUSINESS when you ABUSED a passenger! #ATNpic.twitter.com/J5QBuKvejd
mishdad,12-04-2017,MISHA IS WEARING A FAMILY BUSINESS BEER COMPANY HAT
mmmagnolia,12-04-2017,LETS GET DOWN TO BUSINESS TO DEFEAT THE HUNS pic.twitter.com/M4EaMvNZva
55krissi55,12-04-2017,Corbyn was correct: it's unfair at a Business Conference 2 allow BBC Journalist to take up time with non-Business Questions Bad #journalism
DaShanneStokes,12-04-2017,Don't act like life is normal under Trump. Nothing can be business as usual with a fraud under investigation at the helm. #trumprussia #rt
FunnyPicsDepot,12-04-2017,nigga got out his car an straight took care of his business pic.twitter.com/V4kioTzOaT
ArtVandelay____,12-04-2017,@KillerMike .......HEAR WHAT I SAY. WE ARE THE BUSINESS TODAY FXCK SH!T IS FINISHED TODAY!
officialsahilg_,12-04-2017,don't post your business on social media and then get mad when people "get in it"
Iosernigga,12-04-2017,drink water & mind ya business
Phine_by_Desi9n,12-04-2017,She thought she was going to f**k her way into a business investment nah lol #LHHATL
FoxBusiness,12-04-2017,WEDNESDAY: @MariaBartiromo goes one-one-one with @POTUS on @MorningsMaria - This unmissable interview starts at 6a ET on Fox Business! pic.twitter.com/4FQJZJIfq0
AboutLibras,12-04-2017,#Libra makes for an excellent business partner or wife/husband. Their focus is on relationship health.
jstcwarrior,12-04-2017,STRAIGHT PEOPLE... STAY OUT OF GAY FOLKS BUSINESS pic.twitter.com/k7GcYtaPkP
domainkosku,12-04-2017,http://Tabletjet.com  forsale #tech #india #indian #domain #seo #startup #innovation #invest #marketing #socialmedia #Trump #business pic.twitter.com/XWCYzcjwU6
IamlowlifeTj,12-04-2017,I stay in my own lane && mind my own business.. best way to be
business,12-04-2017,Manila's smoke-belching jeepneys are under threat as President Duterte seeks cleaner air https://bloom.bg/2p5uEK8 pic.twitter.com/EmxIK2CpHs
Rohith909,12-04-2017,First class, business class, and fight club seating available #NewUnitedAirlinesMottos
Vikezmedia,12-04-2017,What To Do When Machines Do Everything https://www.forbes.com/sites/brucerogers/2017/04/06/what-to-do-when-machines-do-everything/ … #MachineLearning #ArtificialIntelligence #tech #business #Millennials #VIKEZpic.twitter.com/z3HVFRdbUh
SandraCM55,12-04-2017,If passed could result in mass exodus of all educated, talented, useful real humans & business leaving NC to TrumpWorld's knuckdraggers
Kylesister__,12-04-2017,S/O to everybody that truly fuck with me, my business, anything about me that you like and fuck with. I love y'all so much.
kilieharrison,12-04-2017,So many nosy kids at HHS like mind your own business dude, it's not affecting you at all :)
ipfconline1,12-04-2017,How to Start a #Startup [Infographic] #Startups #Entrepreneur #Business #DigitalMarketing #GrowthHackingpic.twitter.com/h61O3BQcGA
IoTRecruiting,12-04-2017,Great #Quote #AI #IoT #IoE #IIoT #BigData #BlockChain #Fintech #InternetOfThings #Technology #Business #ArtificialIntelligence #DeepLearningpic.twitter.com/jvoTAlUH9J
Brooklynpapiii,12-04-2017,I wish I had a best friend to tell my business to. I keep majority of everything to myself cause I don't trust nobody
PaperFury,12-04-2017,When someone says "let's get down to business" you are 500% required by law to shout "TO DEFEAT THE HUNS" while striking a majestic pose.
ColerainFtball,12-04-2017,I tend not 2 air our business on Twitter @ our workouts but what my boys went thru for 2 hrs 2day w/ that finish was EPIC! #udontgrindlikeus
Ascia_AKF,12-04-2017,"Mind your own business" seems to be the most common response to any issue I may have with women's rights outside of my own country.
pfakenews,12-04-2017,If Trump wants to run the GOVERNMENT like a BUSINESS, We The People are going to have to run the Union like a UNION. #TheResistance
diorwhore,12-04-2017,The audacity of the planets to think they have any business going into retrograde....
ProjectPolitics,12-04-2017,#UnitedAirlines apology is late & clearly insincere. This company doesn't deserve business. Who gets away with treating customers like that?
BadLuckEnrique1,12-04-2017,Or you can just boycott them and make them go out of business
WHAS11Holden,12-04-2017,Local business owners tell @WHAS11Doug and I that the @loucityfc stadium will be built in Butchertown near Cabel and Adams Street @WHAS11
business,12-04-2017,India is close to signing two defense deals with Israel, sources say https://bloom.bg/2p2Ykdy pic.twitter.com/c9DMfeSpdI
business,12-04-2017,Toyota says the U.S. auto market has peaked https://bloom.bg/2p3fS9t pic.twitter.com/2bLg9FCiFv
ViBeShifty,12-04-2017,For all Business Owners/Org Owners That know the struggle #Sacrifices @optich3cz @BWallburg @NightRTs @HyperRTs @GridcoreRTs @psykoaudio51pic.twitter.com/39PdhBCeyK
Tobymare,12-04-2017,No, no, no! The brotherhood is a terror group. They have no business being in our govt!
business,12-04-2017,These rich Asian millennials have pooled their family fortunes to build a venture fund https://bloom.bg/2p51zyg pic.twitter.com/4saE1VKfnK
RBaranger,12-04-2017,9 types of #innovation in driving business growth | #bigdata #disruption #futureofwork #growthhacking #industry40 #IoT #defstar5pic.twitter.com/mnvsPkqGaA
